topic	word	pos	meaning_zh	chunk	chunk_zh	source_url	source_note	usage_note
旅行与住宿	explore	v.	游览并了解陌生地方；另有探究义	explore the old town	游览老城区	https://www.oxfordlearnersdictionaries.com/topic/category/travel	主题范围参考 Oxford/BC 公开主题页（2026-09-15 核对）；词形与本地 Oxford 3000/5000 索引一致。本条中文义项与短搭配为自行整理，不是词典释义或例句的逐条复制；词形核对不表示搭配频率验证或量化高频排名，不按目标分数删词。	
旅行与住宿	airport	n.	飞机起降和旅客出入的设施	arrive at the airport	抵达机场	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	terminal	n.	机场或车船站供旅客使用的主要建筑	an airport terminal	机场航站楼	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	gate	n.	此处指机场登机口	check the departure gate	确认登机口	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	boarding pass	n.	登机时出示的凭证	show your boarding pass	出示登机牌	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	check-in	n.	在机场、酒店等办理登记的过程	online check-in	网上办理值机	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	名词常写 check-in；动词写 check in，如 check in at a hotel。
旅行与住宿	check-out	n.	离店结账或办理退房的过程	the hotel check-out time	酒店退房时间	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	动词为 check out；询问时间可说 What time is check-out?
旅行与住宿	hostel	n.	常提供共用房间等较简单住宿的旅舍	stay in a youth hostel	住在青年旅舍	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	resort	n.	为游客提供住宿和休闲设施的度假地	a seaside resort	海滨度假地	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	motel	n.	常为驾车旅客提供方便住宿的汽车旅馆	book a room at a motel	预订汽车旅馆房间	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	campsite	n.	允许或适合搭帐篷的露营地点	reserve a pitch at a campsite	预订营地中的一块帐篷位	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	tent	n.	用支架和布料等搭起的便携住所	put up a tent	搭帐篷	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	backpack	n.	背在背上的旅行或日常用包	pack a lightweight backpack	收拾轻便背包	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	cabin	n.	船上小房间、机舱或小木屋；搭配取船舱房义	book a cabin on a ferry	预订渡轮上的客舱	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	cruise	n.	乘船游览多个地点的旅行	go on a river cruise	乘游船游览河流	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	ferry	n.	在两地间运送人或车辆的渡船	take a ferry to an island	乘渡轮去岛上	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	stopover	n.	旅途中在中途地点的短暂停留	an overnight stopover	过夜中转停留	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	transit	n.	旅途中经过某地或中转的状态	passengers in transit	中转旅客	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	jet lag	n.	快速跨时区旅行后的作息不适	experience jet lag	出现时差反应	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	abroad	adv.	在国外或到国外	travel abroad	出国旅行	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	abroad 前通常不加 to；travel abroad，不是 travel to abroad。
旅行与住宿	overseas	adv.	在海外或到海外；也可作形容词	work overseas	在海外工作	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	seasonal	adj.	只在某个季节或时期发生的	seasonal tourist demand	旅游需求的季节性变化	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	remote	adj.	远离主要居住地或交通中心的；另有远程的义	a remote mountain village	偏远山村	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；词形已与本地 Oxford 3000/5000 索引核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
旅行与住宿	scenic	adj.	自然景色优美的	a scenic coastal route	风景优美的海岸路线	https://www.oxfordlearnersdictionaries.com/topic/category/travel	沿用 Oxford/BC 公开主题分类作为覆盖范围依据；扩展词，待在线词形核对。中文义项与短搭配自行整理，不复制词典长释义或例句；不是按考试分数筛选的词表，也不是量化高频榜。	
